0|R.305|Đường dành cho người đi bộ|Biển báo đường dành riêng cho người đi bộ.Các phương tiện giao thông đường bộ kể cả xe được ưu tiên theo Luật Giao thông đường bộ không được phép đi vào, trừ trường hợp đi cắt ngang qua, nhưng phải bảo đảm tuyệt đối an toàn cho người đi bộ.|R305
0|R.306|Tốc độ tối thiểu cho phép|Biển báo tốc độ tối thiểu cho phép. Biển có hiệu lực bắt buộc các loại xe cơ giới chạy với tốc độ không nhỏ hơn trị số ghi trên biển trong điều kiện giao thông thuận lợi và an toàn. Các loại xe có tốc độ tối đa theo quy định của nhà sản xuất không đạt tốc độ tối thiểu đã ghi trên biển không được phép đi vào đường này.|R306
0|R.307|Hết hạn chế tốc độ tối thiểu|Biển báo hết đoạn đường hạn chế tốc độ tối thiểu. Kể từ biển này các xe được phép chạy chậm hơn trị số ghi trên biển nhưng không được gây cản trở các xe khác.|R307
0|R.308a|Tuyến đường cầu vượt cắt qua|Biển số R.308a báo cho người lái xe chỉ được đi thẳng hoặc rẽ trái trên cầu vượt.|R308a
0|R.308b|Tuyến đường cầu vượt cắt qua|Biển số R.308b báo cho người lái xe chỉ được đi thẳng hoặc rẽ phải trên cầu vượt.|R308b
0|R.309|Ấn còi|Biển báo lệnh cho người lái xe phải bấm còi.|R309
0|R.310a|Hướng đi phải theo cho xe chở hàng nguy hiểm||R310a
0|R.310b|Hướng đi phải theo cho xe chở hàng nguy hiểm||R310b
0|R.310c|Hướng đi phải theo cho xe chở hàng nguy hiểm||R310c
0|R.403a|Đường dành cho ôtô|Biển báo hiệu bắt đầu đường dành cho các loại ôtô đi lại.|R403a
0|R.403b|Đường dành cho ôtô, xe máy|Biển báo hiệu bắt đầu đường dành cho các loại ôtô, xe máy (kể cả xe gắn máy).|R403b
0|R.404a|Hết đoạn đường dành cho ôtô|Đến hết đoạn đường dành cho ôtô đi lại|R404a
0|R.404b|Hết đoạn đường dành cho ôtô và xe máy|Đến hết đoạn đường dành cho ôtô, xe máy đi lại|R404b
0|R.411|Hướng đi trên mỗi làn đường phải theo|Biển báo hiệu cho người tham gia giao thông biết số lượng làn đường trên mặt đường và hướng đi trên mỗi làn đường theo vạch kẻ đường.|R411
0|R.412a|Làn đường dành cho xe khách|Biển báo hiệu làn đường dành riêng cho ôtô khách (kể cả ôtô buýt).|R412a
0|R.412b|Làn đường dành cho xe con||R412b
0|R.412c|Làn đường dành cho xe tải||R412c
0|R.412d|Làn đường dành cho xe mô tô||R412d
0|R.412f|Làn đường dành cho xe ô tô||R412f
0|R.413i|Kết thúc làn đường dành cho xe khách||R413i
0|R.413j|Kết thúc làn đường dành cho xe con||R413j
0|R.413k|Kết thúc làn đường dành cho xe tải||R413k
0|R.413l|Kết thúc làn đường dành cho xe mô tô||R413l
0|R.413n|Kết thúc làn đường dành cho xe ô tô||R413n
0|R.415|Biển gộp làn đường theo phương tiện||R415
0|R.420|Bắt đầu khu dân cư|Biển báo hiệu bắt đầu đoạn đường vào phạm vi khu đông dân cư. Biển có tác dụng báo cho người tham gia giao thông biết phạm vi phải tuân theo những quy định đi đường được áp dụng ở khu đông dân cư.|R420
0|R.421|Hết khu đông dân cư|Biển báo hiệu hết đoạn đường qua phạm vi khu đông dân cư. Biển có tác dụng báo cho người tham gia giao thông biết phạm vi phải tuân theo những quy định đi đường được áp dụng ở khu đông dân cư đã hết hiệu lực.|R421
0|R.E,9a|Cấm đỗ xe trong khu vực|Biển báo Cấm đỗ xe trong khu vực có hiệu lực cho tất cả các tuyến đường trong một khu vực (hiệu lực cho cả khu vực).|RE9a
0|R.E,9b|Cấm đỗ xe theo giờ trong khu vực|Biển báo Cấm đỗ xe theo giờ trong khu vực có hiệu lực cho tất cả các tuyến đường trong một khu vực (hiệu lực cho cả khu vực).|RE9b
0|R.E,9c|Khu vực đỗ xe|Biển báo khu vực đỗ xe trong khu vực có hiệu lực cho tất cả các tuyến đường trong một khu vực (hiệu lực cho cả khu vực).|RE9c
0|R.E,9d|Hạn chế tốc độ tối đa trong khu vực|Để quy định hạn chế tốc độ tối đa trong khu vực có hiệu lực cho tất cả các tuyến đường trong một khu vực (hiệu lực cho cả khu vực).|RE9d
0|R.E,10a|Hết cấm đỗ xe trong khu vực|Để báo hiệu hết cấm đỗ xe trong khu vực có hiệu lực cho tất cả các tuyến đường trong một khu vực (hiệu lực cho cả khu vực).|RE10a
0|R.E,10a|Hết cấm đỗ xe theo giờ trong khu vực|Để báo hiệu hết cấm đỗ xe theo giờ trong khu vực có hiệu lực cho tất cả các tuyến đường trong một khu vực (hiệu lực cho cả khu vực).|RE10a
0|R.E,10c|Hết khu vực đỗ xe|Để quy định hết khu vực đỗ xe trong khu vực có hiệu lực cho tất cả các tuyến đường trong một khu vực (hiệu lực cho cả khu vực).|RE10c
0|R.E,10d|Hết hạn chế tốc độ tối đa trong khu vực|Để quy định hết hạn chế tốc độ tối đa trong khu vực có hiệu lực cho tất cả các tuyến đường trong một khu vực (hiệu lực cho cả khu vực).|RE10d
0|R.E,11a|Báo hiệu có hầm chui|Chỉ dẫn đoạn đường qua hầm có áp dụng quy định giao thông riêng.|RE11a
0|R.E,11b|Kết thúc hầm chui|Chỉ dẫn hết đoạn đường qua hầm, các quy định giao thông riêng không còn áp dụng.|RE11b
1||BIỂN BÁO CHỈ DẪN||
0|I.401|Bắt đầu đường ưu tiên|Biển chỉ dẫn các phương tiện trên trục đường chính được ưu tiên đi trước ở nơi đường giao nhau, các phương tiện từ đường nhánh ra phải dừng lại nhường đường cho phương tiện trên đường chính đi trước, trừ các xe được ưu tiên theo Luật Giao thông đường bộ.|I401
0|I.402|Hết đường ưu tiên|Biển chỉ dẫn đã hết đoạn đường ưu tiên. Trên đoạn đường tiếp theo, các xe đi đúng với tốc độ quy định, qua nơi giao nhau ưu tiên bên phải.|I402
0|I.405a|Đường cụt||I405a
0|I.405b|Đường cụt||I405b
0|I.405c|Đường cụt||I405c
0|I.406|Được ưu tiên qua đường hẹp|Biển chỉ dẫn có quyền được ưu tiên đi trước trên đoạn đường hẹp khi gặp xe đi ngược chiều, trừ trường hợp trên hướng đi ngược chiều có phương tiện đã đi vào phạm vi đường hẹp thì xe đi theo chiều ưu tiên cũng phải nhường đường.|I406
0|I.407a|Đường một chiều|Chỉ cho phép các loại phương tiệngiao thông đi vào theo chiều mũi tên chỉ, cấm quay đầu ngược lại (trừ các xe được quyền ưu tiên theo Luật Giao thông đường bộ).|I407a
0|I.407b|Đường một chiều|Chỉ cho phép các loại phương tiệngiao thông đi vào theo chiều mũi tên chỉ, cấm quay đầu ngược lại (trừ các xe được quyền ưu tiên theo Luật Giao thông đường bộ).|I407b
0|I.407c|Đường một chiều|Chỉ cho phép các loại phương tiệngiao thông đi vào theo chiều mũi tên chỉ, cấm quay đầu ngược lại (trừ các xe được quyền ưu tiên theo Luật Giao thông đường bộ).|I407c
0|I.408|Nơi đỗ xe|Biển chỉ dẫn những nơi được phép đỗ xe, những bãi đỗ xe, bến xe v.v...|I408
0|I.408a|Nơi đỗ xe một phần trên hè phố|Biển chỉ dẫn những nơi được phép đỗ xe một phần trên hè phố rộng, phải đặt biển số. Xe phải đổ từ 1⁄2 thân xe trở lên trên hè phố.|I408a
0|I.409|Chỗ quay xe|Biển chỉ dẫn vị trí được phép quay đầu xe kiểu chữ U. Biển không cấm rẽ trái|I409
0|I.410|Khu vực quay xe|Biển chỉ dẫn khu vực được phép quay đầu xe kiểu chữ U. Biển không cấm rẽ trái.|I410
0|I.413a|Đường phía trước có làn đường dành cho ô tô khách|Biển chỉ dẫn đường có làn đường dành riêng cho xe ô tô khách theo chiều ngược lại. Biển được đặt ở ngã ba, ngã tư đầu đường một chiều mà hướng ngược chiều có xe ô tô khách được phép chạy.|I413a
0|I.413b|Rẽ ra đường có làn dành cho xe khách|Biển chỉ dẫn ở ngã ba, ngã tư rẽ phải hoặc rẽ trái là rẽ ra đường có làn đường dành cho xe ô tô khách.|I413b
0|I.413c|Rẽ ra đường có làn dành cho xe khách|Biển chỉ dẫn ở ngã ba, ngã tư rẽ phải hoặc rẽ trái là rẽ ra đường có làn đường dành cho xe ô tô khách.|I413c
0|I.418|Lối đi ở những chỗ cấm rẽ||I418
0|I.423a|Đường người đi bộ sang ngang||I423a
0|I.437|Đường cao tốc|Để chỉ dẫn bắt đầu đường cao tốc, đặt biển số I.437 “Đường cao tốc”.|I437
0|I.444|Xe kéo moóc|Biển này đặt trên nóc buồng lái của xe kéo moóc|I444
0|I.446|Nơi đỗ xe dành cho người tàn tật|Biển chỉ dẫn vị trí thiết bị chuyên dùng cho người tàn tật.|I446
0|I.447a|Cầu vượt liên thông|Biển được đặt trước khi vào cầu vượt . Biển chỉ dẫn tại cầu vượt liên thông xe có thể đi thẳng hoặc theo chỉ dẫn trên hình vẽ để rẽ trái hay rẽ phải.|I447a
0|I.447b|Cầu vượt liên thông|Biển được đặt trước khi vào cầu vượt . Biển chỉ dẫn tại cầu vượt liên thông xe có thể đi thẳng hoặc theo chỉ dẫn trên hình vẽ để rẽ trái hay rẽ phải.|I447b
0|I.448|Làn đường cứu nạn hay làn thoát xe khẩn cấp|Biển chỉ dẫn gồm 3 cặp biển ở các cự ly 2 km, 1 km và 300 m nhằm chỉ dẫn cho ngƣời tham gia giao thông biết vị trí và khoảng cách có làn cứu nạn.|I448
0|I.449|Biển tên đường|Biển báo tên đƣờng cho các tuyến đƣờng đối ngoại.|I449
1||BIỂN BÁO PHỤ||
0|S.501|Phạm vi tác dụng của biển|Biển được đặt dưới các loại biển báo nguy hiểm, biển báo cấm hoặc hạn chế. Biển thông báo chiều dài đoạn đường nguy hiểm hay đoạn đường phải thi hành lệnh cấm hoặc hạn chế.|S501
0|S.502|Khoảng cách đến đối tượng báo hiệu|Biển được đặt dưới các loại biển báo nguy hiểm, biển báo cấm hoặc hạn chế, biển hiệu lệnh và biển chỉ dẫn . Biển thông báo khoảng cách thực tế từ vị trí đặt biển đến đối tượng báo hiệu ở phía trước.|S502
0|S.503a|Hướng tác dụng của biển||S503a
0|S.503b|Hướng tác dụng của biển||S503b
0|S.503c|Hướng tác dụng của biển||S503c
0|S.503d|Hướng tác dụng của biển||S503d
0|S.503e|Hướng tác dụng của biển||S503e
0|S.503f|Hướng tác dụng của biển||S503f
0|S.504|Làn đường||S504
0|S.506a|Hướng đường ưu tiên||S506a
0|S.506b|Hướng đường ưu tiên||S506b
1||VẠCH KẺ ĐƯỜNG||
0|Vạch 1.1 |Vạch phân chia hai chiều xe chạy (vạch tim đường), dạng vạch đơn, đứt nét|Áp dụng: dùng để phân chia hai chiều xe chạy ngược chiều nhau ở những đoạn đường có từ 2 làn xe trở lên, không có dải phân cách giữa. Xe được phép cắt qua để sử dụng làn ngược chiều từ cả hai phía.|G11
0|Vạch 1.2|Vạch phân chia hai chiều xe chạy (vạch tim đường), dạng vạch đơn, nét liền|Áp dụng: dùng để phân chia hai chiều xe chạy cho đường có 2 hoặc 3 làn xe, không có dải phân cách giữa; xe không được lấn làn, không được đè lên vạch.|G12
0|Vạch 1.3|Vạch phân chia hai chiều xe chạy ngược chiều (vạch tim đường), dạng vạch đôi, nét liền|Dùng để phân chia hai chiều xe chạy cho đường có từ 4 làn xe trở lên, không có dải phân cách giữa, xe không được lấn làn, không được đè lên vạch. - Trường hợp các đường có 2 hoặc 3 làn xe, dùng để nhấn mạnh sự nguy hiểm.|G13
0|Vạch 1.4|Vạch phân chia hai chiều xe chạy, dạng vạch đôi gồm một vạch nét liền, một vạch nét đứt||G14
0|Vạch 1.5|Vạch xác định ranh giới làn đường có thể thay đổi hướng xe chạy||G15
0|Vạch 2.1|Vạch phân chia các làn xe cùng chiều, dạng vạch đơn, đứt nét||G21
0|Vạch 2.2|Vạch phân chia các làn xe cùng chiều, dạng vạch đơn, liền nét.||G22
0|Vạch 7.6|Vạch chỉ dẫn sắp đến chỗ có bố trí vạch đi bộ qua đường||G76
0|Vạch 7.8|Vạch xác định khoảng cách xe trên đường.|Vạch 7.8 là vạch dùng để xác định khoảng cách trên đường, giúp cho lái xe biết cần phải giãn cách cự ly để đảm bảo an toàn với xe chạy phía trước. Vạch thường được sử dụng trên đường ôtô cao tốc.|G78
0|Vạch 9.2|Vạch quy định vị trí dừng đỗ của phương tiện giao thông công cộng trên đường|Vạch 9.2 quy định vị trí dừng xe của các phương tiện vận tải hành khách công cộng trên đường như xe buýt, xe tắc xi ...|G92
